datetime,open,high,low,close,volume
2022-06-13,132.87000,135.20000,131.44000,131.88000,122207100
2022-06-14,133.13000,133.89000,131.48000,132.75999,84784300
2022-06-15,134.28999,137.34000,132.16000,135.42999,91533000
2022-06-16,132.080002,132.39000,129.039993,130.059998,108123900
2022-06-17,130.070007,133.080002,129.81000,131.56000,134520300
2022-06-21,133.42000,137.059998,133.32001,135.87000,81000500
2022-06-22,134.78999,137.75999,133.91000,135.35001,73409200
2022-06-23,136.82001,138.59000,135.63000,138.27000,72433800
2022-06-24,139.89999,141.91000,139.77000,141.66000,89116800
2022-06-27,142.70000,143.49001,140.97000,141.66000,70207900
2022-06-28,142.13000,143.42000,137.32001,137.44000,67083400
2022-06-29,137.46001,140.67000,136.67000,139.23000,66242400
2022-06-30,137.25,138.37000,133.77000,136.72000,98964500
2022-07-01,136.039993,139.039993,135.66000,138.92999,71051600
2022-07-05,137.77000,141.61000,136.92999,141.56000,73353800
2022-07-06,141.35001,144.12000,141.080002,142.92000,74064300
2022-07-07,143.28999,146.55000,143.28000,146.35001,66253700
2022-07-08,145.25999,147.55000,145,147.039993,64547800
2022-07-11,145.67000,146.64000,143.78000,144.87000,63141600
2022-07-12,145.75999,148.45000,145.050003,145.86000,77588800
2022-07-13,142.99001,146.45000,142.12000,145.49001,71185600
2022-07-14,144.080002,148.95000,143.25,148.47000,78140700
2022-07-15,149.78000,150.86000,148.20000,150.17000,76259900
2022-07-18,150.74001,151.57001,146.70000,147.070007,81420900
2022-07-19,147.92000,151.23000,146.91000,151,82982400
2022-07-20,151.12000,153.72000,150.37000,153.039993,64823400
2022-07-21,154.5,155.57001,151.94000,155.35001,65086600
2022-07-22,155.39000,156.28000,153.41000,154.089996,66675400
2022-07-25,154.0099945,155.039993,152.28000,152.95000,53623900
2022-07-26,152.25999,153.089996,150.80000,151.60001,55138700
2022-07-27,152.58000,157.33000,152.16000,156.78999,78620700
2022-07-28,156.98000,157.64000,154.41000,157.35001,81378700
2022-07-29,161.24001,163.63000,159.5,162.50999,101786900
2022-08-01,161.0099945,163.59000,160.89000,161.50999,67829400
2022-08-02,160.10001,162.41000,159.63000,160.0099945,59907000
2022-08-03,160.84000,166.59000,160.75,166.13000,82507500
2022-08-04,166.0099945,167.19000,164.42999,165.81000,55474100
2022-08-05,163.21001,165.85001,163,165.35001,56697000
2022-08-08,166.37000,167.81000,164.20000,164.87000,60276900
2022-08-09,164.020004,165.82001,163.25,164.92000,63135500
2022-08-10,167.67999,169.34000,166.89999,169.24001,70170500
2022-08-11,170.059998,170.99001,168.19000,168.49001,57149200
2022-08-12,169.82001,172.17000,169.39999,172.10001,68039400
2022-08-15,171.52000,173.39000,171.35001,173.19000,54091700
2022-08-16,172.78000,173.71001,171.66000,173.029999,56377100
2022-08-17,172.77000,176.14999,172.57001,174.55000,79542000
2022-08-18,173.75,174.89999,173.12000,174.14999,62290100
2022-08-19,173.029999,173.74001,171.31000,171.52000,70346300
2022-08-22,169.69000,169.86000,167.14000,167.57001,69026800
2022-08-23,167.080002,168.71001,166.64999,167.23000,54147100
2022-08-24,167.32001,168.11000,166.25,167.53000,53841500
2022-08-25,168.78000,170.14000,168.35001,170.029999,51218200
2022-08-26,170.57001,171.050003,163.56000,163.62000,78961000
2022-08-29,161.14999,162.89999,159.82001,161.38000,73314000
2022-08-30,162.13000,162.56000,157.72000,158.91000,77906200
2022-08-31,160.31000,160.58000,157.14000,157.22000,87991100
2022-09-01,156.64000,158.42000,154.67000,157.96001,74229900
2022-09-02,159.75,160.36000,154.97000,155.81000,76957800
2022-09-06,156.47000,157.089996,153.69000,154.53000,73714800
2022-09-07,154.82001,156.67000,153.61000,155.96001,87449600
2022-09-08,154.64000,156.36000,152.67999,154.46001,84923800
2022-09-09,155.47000,157.82001,154.75,157.37000,68028800
2022-09-12,159.59000,164.25999,159.30000,163.42999,104956000
2022-09-13,159.89999,160.53999,153.37000,153.84000,122656600
2022-09-14,154.78999,157.10001,153.61000,155.31000,87965400
2022-09-15,154.64999,155.24001,151.38000,152.37000,90481100
2022-09-16,151.21001,151.35001,148.37000,150.70000,162278800
2022-09-19,149.31000,154.56000,149.10001,154.48000,81474200
2022-09-20,153.39999,158.080002,153.080002,156.89999,107689800
2022-09-21,157.34000,158.74001,153.60001,153.72000,101696800
2022-09-22,152.38000,154.47000,150.91000,152.74001,86652500
2022-09-23,151.19000,151.47000,148.56000,150.42999,96029900
2022-09-26,149.66000,153.77000,149.64000,150.77000,93339400
2022-09-27,152.74001,154.72000,149.95000,151.75999,84442700
2022-09-28,147.64000,150.64000,144.84000,149.84000,146691400
2022-09-29,146.10001,146.72000,140.67999,142.48000,128138200
2022-09-30,141.28000,143.10001,138,138.20000,124925300
2022-10-03,138.21001,143.070007,137.69000,142.45000,114311700
2022-10-04,145.029999,146.22000,144.25999,146.10001,87830100
2022-10-05,144.070007,147.38000,143.0099945,146.39999,79471000
2022-10-06,145.81000,147.53999,145.22000,145.42999,68402200
2022-10-07,142.53999,143.10001,139.45000,140.089996,85925600
2022-10-10,140.42000,141.89000,138.57001,140.42000,74899000
2022-10-11,139.89999,141.35001,138.22000,138.98000,77033700
2022-10-12,139.13000,140.36000,138.16000,138.34000,70433700
2022-10-13,134.99001,143.59000,134.37000,142.99001,113224000
2022-10-14,144.31000,144.52000,138.19000,138.38000,88598000
2022-10-17,141.070007,142.89999,140.27000,142.41000,85250900
2022-10-18,145.49001,146.70000,140.61000,143.75,99136600
2022-10-19,141.69000,144.95000,141.5,143.86000,61758300
2022-10-20,143.020004,145.89000,142.64999,143.39000,64522000
2022-10-21,142.87000,147.85001,142.64999,147.27000,86548600
2022-10-24,147.19000,150.23000,146,149.45000,75981900
2022-10-25,150.089996,152.49001,149.36000,152.34000,74732300
2022-10-26,150.96001,151.99001,148.039993,149.35001,88194300
2022-10-27,148.070007,149.050003,144.13000,144.80000,109180200
2022-10-28,148.20000,157.5,147.82001,155.74001,164762400
2022-10-31,153.16000,154.24001,151.92000,153.34000,97943200
2022-11-01,155.080002,155.45000,149.13000,150.64999,80379300
2022-11-02,148.95000,152.17000,145,145.029999,93604600
2022-11-03,142.059998,142.80000,138.75,138.88000,97918500
2022-11-04,142.089996,142.67000,134.38000,138.38000,140814800
2022-11-07,137.11000,139.14999,135.67000,138.92000,83374600
2022-11-08,140.41000,141.42999,137.49001,139.5,89908500
2022-11-09,138.5,138.55000,134.59000,134.87000,74917800
2022-11-10,141.24001,146.87000,139.5,146.87000,118854000
2022-11-11,145.82001,150.0099945,144.37000,149.70000,93979700
2022-11-14,148.97000,150.28000,147.42999,148.28000,73374100
2022-11-15,152.22000,153.59000,148.56000,150.039993,89868300
2022-11-16,149.13000,149.87000,147.28999,148.78999,64218300
2022-11-17,146.42999,151.48000,146.14999,150.72000,80389400
2022-11-18,152.31000,152.70000,149.97000,151.28999,74829600
2022-11-21,150.16000,150.37000,147.72000,148.0099945,58724100
2022-11-22,148.13000,150.42000,146.92999,150.17999,51804100
2022-11-23,149.45000,151.83000,149.34000,151.070007,58301400
2022-11-25,148.31000,148.88000,147.12000,148.11000,35195900
2022-11-28,145.14000,146.64000,143.38000,144.22000,69246000
2022-11-29,144.28999,144.81000,140.35001,141.17000,83763800
2022-11-30,141.39999,148.72000,140.55000,148.029999,111380900
2022-12-01,148.21001,149.13000,146.61000,148.31000,71250400
2022-12-02,145.96001,148,145.64999,147.81000,65447400
2022-12-05,147.77000,150.92000,145.77000,146.63000,68826400
2022-12-06,147.070007,147.30000,141.92000,142.91000,64727200
2022-12-07,142.19000,143.37000,140,140.94000,69721100
2022-12-08,142.36000,143.52000,141.10001,142.64999,62128300
2022-12-09,142.34000,145.57001,140.89999,142.16000,76097000
2022-12-12,142.70000,144.5,141.059998,144.49001,70462700
2022-12-13,149.5,149.97000,144.24001,145.47000,93886200
2022-12-14,145.35001,146.66000,141.16000,143.21001,82291200
2022-12-15,141.11000,141.80000,136.029999,136.5,98931900
2022-12-16,136.69000,137.64999,133.73000,134.50999,160156900
2022-12-19,135.11000,135.20000,131.32001,132.37000,79592600
2022-12-20,131.39000,133.25,129.89000,132.30000,77432800
2022-12-21,132.98000,136.81000,132.75,135.45000,85928000
2022-12-22,134.35001,134.56000,130.30000,132.23000,77852100
2022-12-23,130.92000,132.42000,129.64000,131.86000,63814900
2022-12-27,131.38000,131.41000,128.72000,130.029999,69007800
2022-12-28,129.67000,131.029999,125.87000,126.040001,85438400
2022-12-29,127.99000,130.48000,127.73000,129.61000,75703700
2022-12-30,128.41000,129.95000,127.43000,129.92999,77034200
2023-01-03,130.28000,130.89999,124.17000,125.070000,112117500
2023-01-04,126.89000,128.66000,125.080002,126.36000,89113600
2023-01-05,127.13000,127.77000,124.76000,125.019997,80962700
2023-01-06,126.010002,130.28999,124.89000,129.62000,87754700
2023-01-09,130.47000,133.41000,129.89000,130.14999,70790800
2023-01-10,130.25999,131.25999,128.12000,130.73000,63896200
2023-01-11,131.25,133.50999,130.46001,133.49001,69458900
2023-01-12,133.88000,134.25999,131.44000,133.41000,71379600
2023-01-13,132.029999,134.92000,131.66000,134.75999,57809700
2023-01-17,134.83000,137.28999,134.13000,135.94000,63646600
2023-01-18,136.82001,138.61000,135.029999,135.21001,69672800
2023-01-19,134.080002,136.25,133.77000,135.27000,58280400
2023-01-20,135.28000,138.020004,134.22000,137.87000,80223600
2023-01-23,138.12000,143.32001,137.89999,141.11000,81760300
2023-01-24,140.31000,143.16000,140.30000,142.53000,66435100
2023-01-25,140.89000,142.42999,138.81000,141.86000,65799300
2023-01-26,143.17000,144.25,141.89999,143.96001,54105100
2023-01-27,143.16000,147.23000,143.080002,145.92999,70555800
2023-01-30,144.96001,145.55000,142.85001,143,64015300
2023-01-31,142.70000,144.34000,142.28000,144.28999,65874500
2023-02-01,143.97000,146.61000,141.32001,145.42999,77663600
2023-02-02,148.89999,151.17999,148.17000,150.82001,118339000
2023-02-03,148.029999,157.38000,147.83000,154.5,154357300
2023-02-06,152.57001,153.10001,150.78000,151.73000,69858300
2023-02-07,150.64000,155.23000,150.64000,154.64999,83322600
2023-02-08,153.88000,154.58000,151.17000,151.92000,64120100
2023-02-09,153.78000,154.33000,150.42000,150.87000,56007100
2023-02-10,149.46001,151.34000,149.22000,151.0099945,57450700
2023-02-13,150.95000,154.25999,150.92000,153.85001,62199000
2023-02-14,152.12000,153.77000,150.86000,153.20000,61707600
2023-02-15,153.11000,155.5,152.88000,155.33000,65573800
2023-02-16,153.50999,156.33000,153.35001,153.71001,68167900
2023-02-17,152.35001,153,150.85001,152.55000,59144100
2023-02-21,150.20000,151.30000,148.41000,148.48000,58867200
2023-02-22,148.87000,149.95000,147.16000,148.91000,51011300
2023-02-23,150.089996,150.34000,147.24001,149.39999,48394200
2023-02-24,147.11000,147.19000,145.72000,146.71001,55469600
2023-02-27,147.71001,149.17000,147.45000,147.92000,44998500
2023-02-28,147.050003,149.080002,146.83000,147.41000,50547000
2023-03-01,146.83000,147.23000,145.0099945,145.31000,55479000
2023-03-02,144.38000,146.71001,143.89999,145.91000,52238100
2023-03-03,148.039993,151.11000,147.33000,151.029999,70732300
2023-03-06,153.78999,156.30000,153.46001,153.83000,87558000
2023-03-07,153.70000,154.029999,151.13000,151.60001,56182000
2023-03-08,152.81000,153.47000,151.83000,152.87000,47204800
2023-03-09,153.56000,154.53999,150.23000,150.59000,53833600
2023-03-10,150.21001,150.94000,147.61000,148.5,68572400
2023-03-13,147.81000,153.14000,147.70000,150.47000,84457100
2023-03-14,151.28000,153.39999,150.10001,152.59000,73695900
2023-03-15,151.19000,153.25,149.92000,152.99001,77167900
2023-03-16,152.16000,156.46001,151.64000,155.85001,76161100
2023-03-17,156.080002,156.74001,154.28000,155,98944600
2023-03-20,155.070007,157.82001,154.14999,157.39999,73641400
2023-03-21,157.32001,159.39999,156.53999,159.28000,73938300
2023-03-22,159.30000,162.14000,157.81000,157.83000,75701800
2023-03-23,158.83000,161.55000,157.67999,158.92999,67622100
2023-03-24,158.86000,160.34000,157.85001,160.25,59196500
2023-03-27,159.94000,160.77000,157.87000,158.28000,52390300
2023-03-28,157.97000,158.49001,155.98000,157.64999,45992200
2023-03-29,159.37000,161.050003,159.35001,160.77000,51305700
2023-03-30,161.53000,162.47000,161.27000,162.36000,49501700
2023-03-31,162.44000,165,161.91000,164.89999,68749800
2023-04-03,164.27000,166.28999,164.22000,166.17000,56976200
2023-04-04,166.60001,166.84000,165.11000,165.63000,46278300
2023-04-05,164.74001,165.050003,161.80000,163.75999,51511700
2023-04-06,162.42999,164.96001,162,164.66000,45390100
2023-04-10,161.42000,162.029999,160.080002,162.029999,47716900
2023-04-11,162.35001,162.36000,160.50999,160.80000,47644200
2023-04-12,161.22000,162.059998,159.78000,160.10001,50133100
2023-04-13,161.63000,165.80000,161.42000,165.56000,68445600
2023-04-14,164.59000,166.32001,163.82001,165.21001,49386500
2023-04-17,165.089996,165.39000,164.029999,165.23000,41516200
2023-04-18,166.10001,167.41000,165.64999,166.47000,49923000
2023-04-19,165.80000,168.16000,165.53999,167.63000,47720200
2023-04-20,166.089996,167.87000,165.56000,166.64999,52456400
2023-04-21,165.050003,166.45000,164.49001,165.020004,58337300
2023-04-24,165,165.60001,163.89000,165.33000,41949600
2023-04-25,165.19000,166.31000,163.73000,163.77000,48714100
2023-04-26,163.059998,165.28000,162.80000,163.75999,45498800
2023-04-27,165.19000,168.56000,165.19000,168.41000,64902300
2023-04-28,168.49001,169.85001,167.88000,169.67999,55209200
2023-05-01,169.28000,170.45000,168.64000,169.59000,52472900
2023-05-02,170.089996,170.35001,167.53999,168.53999,48425700
2023-05-03,169.5,170.92000,167.16000,167.45000,65136000
2023-05-04,164.89000,167.039993,164.31000,165.78999,81235400
2023-05-05,170.98000,174.30000,170.75999,173.57001,113316400
2023-05-08,172.48000,173.85001,172.11000,173.5,55962800
2023-05-09,173.050003,173.53999,171.60001,171.77000,45326900
2023-05-10,173.020004,174.029999,171.89999,173.56000,53724500
2023-05-11,173.85001,174.59000,172.17000,173.75,49514700
2023-05-12,173.62000,174.059998,171,172.57001,45497800
2023-05-15,173.16000,173.21001,171.47000,172.070007,37266700
2023-05-16,171.99001,173.14000,171.80000,172.070007,42110300
2023-05-17,171.71001,172.92999,170.42000,172.69000,57951600
2023-05-18,173,175.24001,172.58000,175.050003,65496700
2023-05-19,176.39000,176.39000,174.94000,175.16000,55772400
2023-05-22,173.98000,174.71001,173.45000,174.20000,43570900
2023-05-23,173.13000,173.38000,171.28000,171.56000,50747300
2023-05-24,171.089996,172.42000,170.52000,171.84000,45143500
2023-05-25,172.41000,173.89999,171.69000,172.99001,56058300
2023-05-26,173.32001,175.77000,173.11000,175.42999,54835000
2023-05-30,176.96001,178.99001,176.57001,177.30000,55964400
2023-05-31,177.33000,179.35001,176.75999,177.25,99625300
2023-06-01,177.70000,180.12000,176.92999,180.089996,68901800
2023-06-02,181.029999,181.78000,179.25999,180.95000,61945900
2023-06-05,182.63000,184.95000,178.039993,179.58000,121946500
2023-06-06,179.97000,180.12000,177.42999,179.21001,64848400
2023-06-07,178.44000,181.21001,177.32001,177.82001,61944600
2023-06-08,177.89999,180.84000,177.46001,180.57001,50214900
2023-06-09,181.5,182.23000,180.63000,180.96001,48870700
2023-06-12,181.27000,183.89000,180.97000,183.78999,54274900
2023-06-13,182.80000,184.14999,182.44000,183.31000,54929100
2023-06-14,183.37000,184.39000,182.020004,183.95000,57462900
2023-06-15,183.96001,186.52000,183.78000,186.0099945,65433200
2023-06-16,186.73000,186.99001,184.27000,184.92000,101235600
2023-06-20,184.41000,186.10001,184.41000,185.0099945,49799100
2023-06-21,184.89999,185.41000,182.59000,183.96001,49515700
2023-06-22,183.74001,187.050003,183.67000,187,51245300
2023-06-23,185.55000,187.56000,185.0099945,186.67999,53079300
2023-06-26,186.83000,188.050003,185.23000,185.27000,48088700
2023-06-27,185.89000,188.39000,185.67000,188.059998,50730800
2023-06-28,187.92999,189.89999,187.60001,189.25,51216800
2023-06-29,189.080002,190.070007,188.94000,189.59000,46347300
2023-06-30,191.63000,194.48000,191.25999,193.97000,85069600
2023-07-03,193.78000,193.88000,191.75999,192.46001,31458200
2023-07-05,191.57001,192.98000,190.62000,191.33000,46920300
2023-07-06,189.84000,192.020004,189.20000,191.81000,45094300
2023-07-07,191.41000,192.67000,190.24001,190.67999,46778000
2023-07-10,189.25999,189.99001,187.039993,188.61000,59922200
2023-07-11,189.16000,189.30000,186.60001,188.080002,46638100
2023-07-12,189.67999,191.70000,188.47000,189.77000,60750200
2023-07-13,190.5,191.19000,189.78000,190.53999,41342300
2023-07-14,190.23000,191.17999,189.63000,190.69000,41573900
2023-07-17,191.89999,194.32001,191.81000,193.99001,50520200
2023-07-18,193.35001,194.33000,192.42000,193.73000,48353800
2023-07-19,193.10001,198.23000,192.64999,195.10001,80507300
2023-07-20,195.089996,196.47000,192.5,193.13000,59581200
2023-07-21,194.10001,194.97000,191.23000,191.94000,71917800
2023-07-24,193.41000,194.91000,192.25,192.75,45377800
2023-07-25,193.33000,194.44000,192.92000,193.62000,37283200
2023-07-26,193.67000,195.64000,193.32001,194.5,47471900
2023-07-27,196.020004,197.20000,192.55000,193.22000,47460200
2023-07-28,194.67000,196.63000,194.14000,195.83000,48291400
2023-07-31,196.059998,196.49001,195.25999,196.45000,38824100
2023-08-01,196.24001,196.73000,195.28000,195.61000,35175100
2023-08-02,195.039993,195.17999,191.85001,192.58000,50389300
2023-08-03,191.57001,192.37000,190.69000,191.17000,61235200
2023-08-04,185.52000,187.38000,181.92000,181.99001,115799700
2023-08-07,182.13000,183.13000,177.35001,178.85001,97576100
2023-08-08,179.69000,180.27000,177.58000,179.80000,67823000
2023-08-09,180.87000,180.92999,177.0099945,178.19000,60378500
2023-08-10,179.48000,180.75,177.60001,177.97000,54686900
2023-08-11,177.32001,178.62000,176.55000,177.78999,51988100
2023-08-14,177.97000,179.69000,177.31000,179.46001,43675600
2023-08-15,178.88000,179.48000,177.050003,177.45000,43622600
2023-08-16,177.13000,178.53999,176.5,176.57001,46964900
2023-08-17,177.14000,177.50999,173.48000,174,66062900
2023-08-18,172.30000,175.10001,171.96001,174.49001,61114200
2023-08-21,175.070007,176.13000,173.74001,175.84000,46311900
2023-08-22,177.059998,177.67999,176.25,177.23000,42084200
2023-08-23,178.52000,181.55000,178.33000,181.12000,52722800
2023-08-24,180.67000,181.10001,176.0099945,176.38000,54945800
2023-08-25,177.38000,179.14999,175.82001,178.61000,51449600
2023-08-28,180.089996,180.59000,178.55000,180.19000,43820700
2023-08-29,179.70000,184.89999,179.5,184.12000,53003900
2023-08-30,184.94000,187.85001,184.74001,187.64999,60813900
2023-08-31,187.84000,189.12000,187.48000,187.87000,60794500
2023-09-01,189.49001,189.92000,188.28000,189.46001,45732600
2023-09-05,188.28000,189.98000,187.61000,189.70000,45280000
2023-09-06,188.39999,188.85001,181.47000,182.91000,81755800
2023-09-07,175.17999,178.21001,173.53999,177.56000,112488800
2023-09-08,178.35001,180.24001,177.78999,178.17999,65551300
2023-09-11,180.070007,180.30000,177.34000,179.36000,58953100
2023-09-12,179.49001,180.13000,174.82001,176.30000,90370200
2023-09-13,176.50999,177.30000,173.98000,174.21001,84267900
2023-09-14,174,176.10001,173.58000,175.74001,60895800
2023-09-15,176.48000,176.5,173.82001,175.0099945,109205100
2023-09-18,176.48000,179.38000,176.17000,177.97000,67257600
2023-09-19,177.52000,179.63000,177.13000,179.070007,51826900
2023-09-20,179.25999,179.70000,175.39999,175.49001,58436200
2023-09-21,174.55000,176.30000,173.86000,173.92999,63047900
2023-09-22,174.67000,177.080002,174.050003,174.78999,56725400
2023-09-25,174.20000,176.97000,174.14999,176.080002,46172700
2023-09-26,174.82001,175.20000,171.66000,171.96001,64588900
2023-09-27,172.62000,173.039993,169.050003,170.42999,66921800
2023-09-28,169.34000,172.029999,167.62000,170.69000,56294400
2023-09-29,172.020004,173.070007,170.34000,171.21001,51814200
2023-10-02,171.22000,174.30000,170.92999,173.75,52164500
2023-10-03,172.25999,173.63000,170.82001,172.39999,49594600
2023-10-04,171.089996,174.21001,170.97000,173.66000,53020300
2023-10-05,173.78999,175.45000,172.67999,174.91000,48527900
2023-10-06,173.80000,177.99001,173.17999,177.49001,57224100
2023-10-09,176.81000,179.050003,175.80000,178.99001,42390800
2023-10-10,178.10001,179.72000,177.95000,178.39000,43698000
2023-10-11,178.20000,179.85001,177.60001,179.80000,47551100
2023-10-12,180.070007,182.34000,179.039993,180.71001,56743100
2023-10-13,181.42000,181.92999,178.14000,178.85001,51427100
2023-10-16,176.75,179.080002,176.50999,178.72000,52517000
2023-10-17,176.64999,178.42000,174.80000,177.14999,57549400
2023-10-18,175.58000,177.58000,175.11000,175.84000,54764400
2023-10-19,176.039993,177.84000,175.19000,175.46001,59302900
2023-10-20,175.31000,175.42000,172.64000,172.88000,64189300
2023-10-23,170.91000,174.0099945,169.92999,173,55980100
2023-10-24,173.050003,173.67000,171.45000,173.44000,43816600
2023-10-25,171.88000,173.059998,170.64999,171.10001,57157000
2023-10-26,170.37000,171.38000,165.67000,166.89000,70625300
2023-10-27,166.91000,168.96001,166.83000,168.22000,58499100
2023-10-30,169.020004,171.17000,168.87000,170.28999,51131000
2023-10-31,169.35001,170.89999,167.89999,170.77000,44846000
2023-11-01,171,174.23000,170.12000,173.97000,56934900
2023-11-02,175.52000,177.78000,175.46001,177.57001,77334800
2023-11-03,174.24001,176.82001,173.35001,176.64999,79763700
2023-11-06,176.38000,179.42999,176.21001,179.23000,63841300
2023-11-07,179.17999,182.44000,178.97000,181.82001,70530000
2023-11-08,182.35001,183.45000,181.59000,182.89000,49340300
2023-11-09,182.96001,184.12000,181.81000,182.41000,53763500
2023-11-10,183.97000,186.57001,183.53000,186.39999,66133400
2023-11-13,185.82001,186.029999,184.21001,184.80000,43627500
2023-11-14,187.70000,188.11000,186.30000,187.44000,60108400
2023-11-15,187.85001,189.5,187.78000,188.0099945,53790500
2023-11-16,189.57001,190.96001,188.64999,189.71001,54412900
2023-11-17,190.25,190.38000,188.57001,189.69000,50922700
2023-11-20,189.89000,191.91000,189.88000,191.45000,46505100
2023-11-21,191.41000,191.52000,189.74001,190.64000,38134500
2023-11-22,191.49001,192.92999,190.83000,191.31000,39617700
2023-11-24,190.87000,190.89999,189.25,189.97000,24048300
2023-11-27,189.92000,190.67000,188.89999,189.78999,40552600
2023-11-28,189.78000,191.080002,189.39999,190.39999,38415400
2023-11-29,190.89999,192.089996,188.97000,189.37000,43014200
2023-11-30,189.84000,190.32001,188.19000,189.95000,48794400
2023-12-01,190.33000,191.56000,189.23000,191.24001,45679300
2023-12-04,189.98000,190.050003,187.45000,189.42999,43389500
2023-12-05,190.21001,194.39999,190.17999,193.42000,66628400
2023-12-06,194.45000,194.75999,192.11000,192.32001,41089700
2023-12-07,193.63000,195,193.59000,194.27000,47477700
2023-12-08,194.20000,195.99001,193.67000,195.71001,53377300
2023-12-11,193.11000,193.49001,191.42000,193.17999,60943700
2023-12-12,193.080002,194.72000,191.72000,194.71001,52696900
2023-12-13,195.089996,198,194.85001,197.96001,70404200
2023-12-14,198.020004,199.62000,196.16000,198.11000,66831600
2023-12-15,197.53000,198.39999,197,197.57001,128256700
2023-12-18,196.089996,196.63000,194.39000,195.89000,55751900
2023-12-19,196.16000,196.95000,195.89000,196.94000,40714100
2023-12-20,196.89999,197.67999,194.83000,194.83000,52242800
2023-12-21,196.10001,197.080002,193.5,194.67999,46482500
2023-12-22,195.17999,195.41000,192.97000,193.60001,37122800
2023-12-26,193.61000,193.89000,192.83000,193.050003,28919300
2023-12-27,192.49001,193.5,191.089996,193.14999,48087700
2023-12-28,194.14000,194.66000,193.17000,193.58000,34049900
2023-12-29,193.89999,194.39999,191.73000,192.53000,42628800
2024-01-02,187.14999,188.44000,183.89000,185.64000,82488700
2024-01-03,184.22000,185.88000,183.42999,184.25,58414500
2024-01-04,182.14999,183.089996,180.88000,181.91000,71983600
2024-01-05,181.99001,182.75999,180.17000,181.17999,62303300
2024-01-08,182.089996,185.60001,181.5,185.56000,59144500
2024-01-09,183.92000,185.14999,182.73000,185.14000,42841800
2024-01-10,184.35001,186.39999,183.92000,186.19000,46792900
2024-01-11,186.53999,187.050003,183.62000,185.59000,49128400
2024-01-12,186.059998,186.74001,185.19000,185.92000,40444700
2024-01-16,182.16000,184.25999,180.92999,183.63000,65603000
2024-01-17,181.27000,182.92999,180.30000,182.67999,47317400
2024-01-18,186.089996,189.14000,185.83000,188.63000,78005800
2024-01-19,189.33000,191.95000,188.82001,191.56000,68741000
2024-01-22,192.30000,195.33000,192.25999,193.89000,60133900
2024-01-23,195.020004,195.75,193.83000,195.17999,42355600
2024-01-24,195.42000,196.38000,194.34000,194.5,53631300
2024-01-25,195.22000,196.27000,193.11000,194.17000,54822100
2024-01-26,194.27000,194.75999,191.94000,192.42000,44594000
2024-01-29,192.0099945,192.20000,189.58000,191.73000,47145600
2024-01-30,190.94000,191.80000,187.47000,188.039993,55859400
2024-01-31,187.039993,187.10001,184.35001,184.39999,55467800
2024-02-01,183.99001,186.95000,183.82001,186.86000,64885400
2024-02-02,179.86000,187.33000,179.25,185.85001,102518000
2024-02-05,188.14999,189.25,185.84000,187.67999,69668800
2024-02-06,186.86000,189.31000,186.77000,189.30000,43490800
2024-02-07,190.64000,191.050003,188.61000,189.41000,53439000
2024-02-08,189.39000,189.53999,187.35001,188.32001,40962000
2024-02-09,188.64999,189.99001,188,188.85001,45155200
2024-02-12,188.42000,188.67000,186.78999,187.14999,41781900
2024-02-13,185.77000,186.21001,183.50999,185.039993,56529500
2024-02-14,185.32001,185.53000,182.44000,184.14999,54630500
2024-02-15,183.55000,184.49001,181.35001,183.86000,65434500
2024-02-16,183.42000,184.85001,181.67000,182.31000,49701400
2024-02-20,181.78999,182.42999,180,181.56000,53665600
2024-02-21,181.94000,182.89000,180.66000,182.32001,41529700
2024-02-22,183.48000,184.96001,182.46001,184.37000,52292200
2024-02-23,185.0099945,185.039993,182.23000,182.52000,45119700
2024-02-26,182.24001,182.75999,180.64999,181.16000,40867400
2024-02-27,181.10001,183.92000,179.56000,182.63000,54318900
2024-02-28,182.50999,183.12000,180.13000,181.42000,48953900
2024-02-29,181.27000,182.57001,179.53000,180.75,136682600
2024-03-01,179.55000,180.53000,177.38000,179.66000,73488000
2024-03-04,176.14999,176.89999,173.78999,175.10001,81510100
2024-03-05,170.75999,172.039993,169.62000,170.12000,95132400
2024-03-06,171.059998,171.24001,168.67999,169.12000,68587700
2024-03-07,169.14999,170.73000,168.49001,169,71765100
2024-03-08,169,173.70000,168.94000,170.73000,76114600
2024-03-11,172.94000,174.38000,172.050003,172.75,60139500
2024-03-12,173.14999,174.029999,171.0099945,173.23000,59825400
2024-03-13,172.77000,173.19000,170.75999,171.13000,52488700
2024-03-14,172.91000,174.31000,172.050003,173,72913500
2024-03-15,171.17000,172.62000,170.28999,172.62000,121664700
2024-03-18,175.57001,177.71001,173.52000,173.72000,75604200
2024-03-19,174.34000,176.61000,173.029999,176.080002,55215200
2024-03-20,175.72000,178.67000,175.089996,178.67000,53423100
2024-03-21,177.050003,177.49001,170.84000,171.37000,106181300
2024-03-22,171.75999,173.050003,170.059998,172.28000,71106600
2024-03-25,170.57001,171.94000,169.45000,170.85001,54288300
2024-03-26,170,171.42000,169.58000,169.71001,57388400
2024-03-27,170.41000,173.60001,170.11000,173.31000,60273300
2024-03-28,171.75,172.23000,170.50999,171.48000,65672700
2024-04-01,171.19000,171.25,169.48000,170.029999,46240500
2024-04-02,169.080002,169.34000,168.23000,168.84000,49329500
2024-04-03,168.78999,170.67999,168.58000,169.64999,47691700
2024-04-04,170.28999,171.92000,168.82001,168.82001,53704400
